user_id,temporal_peak_hour,temporal_night_ratio,temporal_h_dist_0,temporal_h_dist_1,temporal_h_dist_2,temporal_h_dist_3,temporal_h_dist_4,temporal_h_dist_5,temporal_h_dist_6,temporal_h_dist_7,temporal_h_dist_8,temporal_h_dist_9,temporal_h_dist_10,temporal_h_dist_11,temporal_h_dist_12,temporal_h_dist_13,temporal_h_dist_14,temporal_h_dist_15,temporal_h_dist_16,temporal_h_dist_17,temporal_h_dist_18,temporal_h_dist_19,temporal_h_dist_20,temporal_h_dist_21,temporal_h_dist_22,temporal_h_dist_23,temporal_total_sessions,temporal_avg_session_track_count,temporal_avg_artist_diversity_ratio,temporal_avg_energy_trajectory,temporal_avg_session_hour,loyal_track_count,early_loyal_listens,early_loyal_ratio,user_type_loyal,genre_unique_count,genre_entropy,favorite_genre_ratio,top2_genre_ratio,top3_genre_ratio,dominant_genre_time_ratio,avg_listening_time_per_genre,favorite_genre_avg_energy,favorite_genre_avg_valence,favorite_genre_avg_popularity,genre_evenness,genre_hhi,genre_gini_index,second_genre_ratio,third_genre_ratio,top5_genre_ratio,tail_genre_ratio,singleton_genre_ratio,avg_valence,avg_energy,avg_danceability,avg_popularity,avg_acousticness,avg_instrumentalness,avg_liveness,avg_loudness,avg_speechiness,avg_tempo,avg_key,explicit_mode,variance_valence,variance_energy,variance_danceability,variance_popularity,variance_acousticness,variance_instrumentalness,variance_liveness,variance_loudness,variance_speechiness,variance_tempo,variance_key,emotional_state,pct_zero_popularity,pct_viral_tracks,pct_underground_tracks,pct_explicit,pct_fast_tracks,pct_slow_tracks,pct_high_energy,pct_low_energy,pct_happy_tracks,pct_sad_tracks,pct_live,pct_speech,night_energy_mean,day_energy_mean,night_valence_mean,day_valence_mean,night_tempo_mean,day_tempo_mean,night_danceability_mean,day_danceability_mean,night_loudness_mean,day_loudness_mean,valence_evolution,energy_evolution,tempo_evolution,danceability_evolution,acousticness_evolution,nunique_artist,artist_concentration_index,one_hit_wonder,hipster_gap,artist_entropy
00028a63-2ba8-44fb-96d1-becb542f4a64,17,0.17007637752318602,0.03614293507910529,0.02714129841789416,0.02823240589198036,0.027550463720676488,0.026595744680851064,0.024413529732678668,0.020185488270594652,0.016503000545553738,0.017048554282596835,0.01336606655755592,0.021003818876159302,0.034233496999454445,0.062465902891434805,0.0668303327877796,0.053873431533006,0.039416257501363884,0.046917621385706494,0.07242225859247135,0.07010365521003818,0.06751227495908348,0.06873977086743044,0.06314784506273868,0.05196399345335515,0.044189852700491,718.0,5.161559888579387,0.5191370001585094,-0.0014341225626740947,13.948467966573816,6928.0,872.0,0.1258660508083141,Follower/Others,34,2.8320532028543997,0.1082924168030551,0.21426623022367702,0.31014729950900166,0.11098799096844178,51989204.705882356,0.4792758186397985,0.3392581863979849,65.80478589420655,0.8031093766745996,0.07218155123577,0.6151359070633134,0.10597381342062193,0.09588106928532461,0.4736770321876705,0.6898527004909983,0.0,0.475675286415712,0.6974977086743045,0.5553700218221495,47.726677577741405,0.20495983071740317,0.009979952659574468,0.17087812329514457,-5.999271822149482,0.05510035460992908,125.88554200763775,5.066012002182215,False,0.060568410961928824,0.04408349034531523,0.026396456299385695,621.9124624015544,0.08474601692673965,0.002888593076951277,0.018667525272265253,6.9619820664655006,0.001997499096859638,745.5244321705162,12.535540879954144,neutral,0.04650845608292417,0.08333333333333333,0.15166393889798144,0.25886524822695034,0.19544462629569012,0.05210038188761593,0.581151118385161,0.05128205128205128,0.32583196944899073,0.4260774686306601,0.0070921985815602835,0.0,0.7106798879837067,0.6822863102232667,0.4888557026476579,0.4604659224441833,127.2673133910387,124.29106551116334,0.5553151731160896,0.5554333137485311,-5.961012983706721,-6.04342009400705,-0.0865223677032188,-0.12328772504091656,-10.326868521549386,0.007085379159847194,0.1906363207037643,148,0.7113099187567128,0.12837837837837837,0.0,6.594794984268899
000375be-eeed-442d-b671-028ef6990c4d,15,0.11825366229760986,0.03209329221279877,0.024094063222821895,0.018118735543562067,0.014070932922127988,0.013878180416345412,0.01599845797995374,0.02081727062451812,0.022841171935235157,0.03305705474171164,0.051175790285273706,0.061777178103315344,0.06187355435620663,0.0558982266769468,0.05801850424055513,0.062066306861989204,0.06871626831148805,0.061584425597532765,0.04751349267540478,0.04597147262914418,0.050212027756360834,0.047031611410948346,0.03826137239784117,0.0457787201233616,0.04915188897455667,1030.0,4.768932038834952,0.5458715363426918,0.0064776213592233,13.166990291262136,7601.0,1773.0,0.23325878173924483,Loyal Trendsetter,53,2.932581413987584,0.09984579799537394,0.18745181187355436,0.2748650732459522,0.09534048211706544,47269672.62264151,0.5597509652509652,0.4514121621621622,27.895752895752896,0.7386311832582295,0.06553273106968276,0.7302228655387577,0.08760601387818041,0.08741326137239784,0.4311873554356207,0.7251349267540477,0.1509433962264151,0.4724682536622976,0.6214407228218967,0.5082850809560525,37.13473400154202,0.2919205174556669,0.1310041859473786,0.17550658249807247,-9.052888203546646,0.07141892829606786,121.95954539321511,5.245277563608327,False,0.056757354078338186,0.0742187851968981,0.024101054742219994,468.6646401798412,0.11030808426772755,0.06772447114723658,0.014462380055943618,19.95941585294613,0.007201490120721234,1019.1086179229515,12.693664443432937,neutral,0.047609868928296065,0.00481881264456438,0.2313993831919815,0.14784117193523516,0.22388203546646107,0.0714148033924441,0.4675212027756361,0.16644178874325366,0.31466846569005397,0.43195836545875094,0.0031804163454124904,0.0050115651503469544,0.5661281357753357,0.6575026626333386,0.4587543101343101,0.4814092819614711,122.13489474969475,121.84522353128483,0.5198599755799755,0.5007386403438943,-9.859605860805862,-8.526935519821684,0.029188280647648446,-0.039857507324595254,2.8546659599074786,0.011161218195836486,0.06308584843870474,652,0.8124677760380926,0.38650306748466257,345.0,7.405605000546906
0003b15e-deb6-4189-adb8-eb495f3da2ec,15,0.06838850491087668,0.006766096762459076,0.011713350309203346,0.016951618770461988,0.017169879956347764,0.009748999636231357,0.006038559476173154,0.002982902873772281,0.002691887959257912,0.002400873044743543,0.0021826118588577663,0.009603492178974172,0.03579483448526737,0.06024008730447435,0.07522735540196435,0.09341578755911241,0.1092761004001455,0.10723899599854493,0.10723899599854493,0.09727173517642779,0.09967260822117134,0.06853401236813386,0.02691887959257912,0.01877046198617679,0.0121498726809749,1641.0,6.4753199268738575,0.4965073540045066,-0.002043266301035957,15.18951858622791,13332.0,1878.0,0.14086408640864087,Follower/Others,34,2.624544843221524,0.15343761367770098,0.2771917060749363,0.3851582393597672,0.14752754909406238,88579519.5,0.8500644855381698,0.5394760550023707,57.66050260787103,0.7442644689618629,0.0874307413747861,0.690785954250742,0.12375409239723535,0.10796653328483084,0.5548199345216442,0.6148417606402325,0.058823529411764705,0.5649097417242633,0.8171197162604583,0.5097081847944708,51.18901418697708,0.06947999922226264,0.18886746217097125,0.1577903019279738,-5.0391483448526735,0.051029407057111675,132.3534990905784,5.121862495452892,False,0.0628144699625716,0.025086282723871752,0.020366520411030986,476.8103129468997,0.02309409977571556,0.09747928890335146,0.015075569103408544,4.389409267354827,0.0007753569887709197,661.0027757287708,13.931816088483496,neutral,0.027355401964350674,0.07777373590396508,0.1233175700254638,0.321862495452892,0.20123681338668606,0.01709712622771917,0.813386686067661,0.014259730811204074,0.4273554019643507,0.28206620589305204,0.0003637686431429611,0.0,0.8195734583952451,0.8155396483674201,0.5655422548291233,0.5645024398995335,132.14950817236257,132.48485743332137,0.507717867756315,0.5109898337519436,-5.03172808320951,-5.0439265638081565,0.14029513493564522,-0.032730502942797,-4.2218307245524045,0.09014168227920932,0.031332899185014904,119,0.8739777031219834,0.09243697478991597,0.0,6.266329345680873
000487bd-ad15-4607-b5c3-a50c33fd3d64,14,0.11421486397782803,0.018087666836846327,0.012325869739625118,0.018160600977317483,0.016628984027423237,0.019327547224855954,0.0296841951717599,0.0441251549850485,0.05798264167456787,0.05659689300561593,0.05470060535336591,0.06556779228356793,0.07074611625701992,0.055940485741375535,0.0585661147983371,0.07096491867843338,0.05149150317263511,0.060608270731529426,0.06381737291226022,0.05462767121289475,0.040113777259135,0.02691269783385603,0.02034862519145212,0.014659762234702065,0.018014732696375175,1367.0,7.185808339429408,0.20586415326062044,0.035036697878566204,11.90416971470373,7435.0,771.0,0.10369872225958306,Follower/Others,26,2.5383184632800195,0.11749690029902998,0.21654146305885785,0.31172051637371456,0.11953305986290919,115421031.57692307,0.7354677839851025,0.5690741154562384,13.365611421477343,0.7790801879742469,0.08752594219395671,0.5930303013302054,0.09904456275982787,0.09517905331485668,0.5001094012107068,0.6882794836262857,0.0,0.5568982495806287,0.715035234191525,0.6525520312158122,18.937203705054337,0.19102454248632486,0.10011580862008605,0.26935332944351253,-7.515299832251476,0.25992384217052,113.91541193202538,5.456932390051783,True,0.04994443339883192,0.03465336736907889,0.0243841694223874,412.08365662947085,0.048799626499998416,0.059881088116134955,0.0448814484774261,15.972836593609788,0.03404387411786979,1091.1991847515253,13.856770136858124,neutral,0.21931296039676174,0.005761797097221209,0.6014149223251404,0.6270148056305156,0.1803661293851652,0.04718838888483699,0.5949237838232077,0.023849463934067536,0.4626212530085333,0.23586901028371382,0.031580482824009916,0.03602946539275035,0.723060641252209,0.7117748611282051,0.5924217369351173,0.5424666051282051,113.24259353698561,114.18874871794873,0.6798172178742742,0.6414753743589744,-7.212270386266094,-7.638407487179487,-0.08676400042512555,-0.005436932822416751,-0.5466687488882371,-0.0663494348170598,-0.005279650181612888,451,0.76174777368938,0.15077605321507762,726.0,3.7620535911847406
00048e37-6f91-438a-8683-7f89c716e72f,20,0.2765456989247312,0.0456989247311828,0.033602150537634407,0.031586021505376344,0.041666666666666664,0.06619623655913978,0.05779569892473118,0.054771505376344086,0.036290322580645164,0.030577956989247312,0.023521505376344086,0.015793010752688172,0.013440860215053764,0.007056451612903226,0.02217741935483871,0.03293010752688172,0.04334677419354839,0.055443548387096774,0.04334677419354839,0.0540994623655914,0.06081989247311828,0.08266129032258064,0.06922043010752688,0.044690860215053765,0.03326612903225806,279.0,5.598566308243727,0.3760300706558072,-0.03116415770609318,12.455197132616487,1678.0,33.0,0.01966626936829559,Follower/Others,31,2.6151878892288987,0.11525537634408602,0.22446236559139784,0.324260752688172,0.11494879985900766,20932915.51612903,0.783737609329446,0.5177542274052478,27.737609329446062,0.7615601729130469,0.085395304009134,0.6474375650364138,0.10920698924731183,0.09979838709677419,0.5104166666666666,0.6757392473118281,0.06451612903225806,0.4797175739247312,0.7450180107526883,0.45806582661290324,26.11962365591398,0.14921839079637098,0.09497467632392473,0.21562745295698926,-6.556337029569892,0.08209324596774194,126.92040994623656,5.195900537634409,False,0.059310782074246636,0.049184662445251666,0.02532305429061061,527.2878702448724,0.06374218894166338,0.05335378364117101,0.029238191027594503,10.72723982149892,0.011545551964451764,1087.490239726337,13.374383188759355,neutral,0.2271505376344086,0.0030241935483870967,0.43918010752688175,0.12836021505376344,0.2506720430107527,0.07123655913978495,0.6737231182795699,0.04838709677419355,0.3467741935483871,0.3951612903225806,0.012096774193548387,0.011760752688172043,0.7516931314223905,0.7340665483584738,0.48192796106003244,0.47609112688553684,126.66462195781503,127.34006566104702,0.45339572742022716,0.4657277728482697,-6.496504597079503,-6.654500443655723,-0.020870631720430077,0.019087500000000035,0.028581989247314254,-0.02271028225806443,0.013196143138440863,233,0.7242893073053104,0.27467811158798283,46.0,5.8658325189903655
0004fcab-fe30-414b-9943-243df7c0a22e,18,0.16711190264173345,0.0406648857227664,0.03591570198872069,0.028198278420896408,0.025526862570495697,0.02018403086969427,0.01662214306915999,0.009795191451469279,0.013950727218759276,0.01365390323538142,0.023745918670228554,0.034728406055209264,0.04125853368952211,0.05253784505788068,0.041852181656277826,0.05283466904125853,0.0730186999109528,0.05461561294152568,0.05283466904125853,0.07390917186108638,0.055506084891659244,0.06352033244286139,0.06530127634312853,0.056396556841792816,0.053428317008014245,344.0,4.8895348837209305,0.4545503772333458,0.01218816860465116,13.712209302325581,2104.0,143.0,0.0679657794676806,Follower/Others,48,2.896343283481082,0.09676461858118136,0.18996734936182844,0.28198278420896405,0.10084204159986031,16513067.270833334,0.6368236196319018,0.529978527607362,28.334355828220858,0.7481769288962391,0.06947751666253899,0.711666419313337,0.09320273078064707,0.09201543484713565,0.4600771742356782,0.7180172157910358,0.125,0.5014254674977738,0.6253989403383794,0.5749322054021965,37.147521519738795,0.26223577505788065,0.12085364210745028,0.16432870287919263,-8.178682101513802,0.06378904719501335,119.62793499554763,5.330068269516177,False,0.05957086120988375,0.06083833773667369,0.023809942480912675,679.8924233386845,0.11117747849769305,0.061483281647111754,0.01714836751616134,15.271962588637411,0.00484390709793394,695.3317665625771,12.953967958520783,neutral,0.15108340753932917,0.03294746215494212,0.30157316711190263,0.21935292371623627,0.13089937666963491,0.06530127634312853,0.45503116651825465,0.11071534579994063,0.371326803205699,0.40011872959335115,0.005342831700801425,0.00029682398337785694,0.6025685135884636,0.6516845466155811,0.507118136439268,0.4948712643678161,118.31420022185246,121.14049169859516,0.5834697726012202,0.5651025542784164,-8.451741541874654,-7.864297573435504,0.027619964123853757,0.051600140456169785,1.2025616583378564,-0.0055793817884506325,-0.07302150155666881,354,0.7122593336049279,0.4067796610169492,69.0,7.663334015651628
00054108-b6f3-43b1-a979-b561eb6ceb35,1,0.36937187326292387,0.07809894385769872,0.08337965536409116,0.06420233463035019,0.05975541967759867,0.05225125069483046,0.03168426903835464,0.0216787103946637,0.008893829905503057,0.0025013896609227346,0.0016675931072818232,0.0013896609227348527,0.006114508060033352,0.012784880489160644,0.016397998888271263,0.016397998888271263,0.0358532518065592,0.05391884380211229,0.06058921623123958,0.05364091161756531,0.055586436909394105,0.05947748749305169,0.06670372429127293,0.07587548638132295,0.0811561978877154,345.0,5.23768115942029,0.3996886014746202,-0.009848405797101447,12.808695652173913,2740.0,1498.0,0.5467153284671533,Loyal Trendsetter,33,2.582017562193177,0.11895497498610338,0.2312395775430795,0.33046136742634796,0.12388077151361615,24770577.181818184,0.6857616822429906,0.5406292056074766,31.899532710280372,0.7384561642733144,0.08818808299713168,0.6770933346808772,0.1122846025569761,0.09922178988326848,0.5222345747637576,0.669538632573652,0.12121212121212122,0.4990350194552529,0.7159790047248471,0.5251086714841579,31.711506392440246,0.16618953165925515,0.09901655184824902,0.20314744302390217,-6.957012506948304,0.06589758198999444,128.65136742634797,5.336575875486381,False,0.05605094216501209,0.04581117979379955,0.028966652907825876,515.7427143829174,0.06730098867015996,0.06128391951295635,0.022361273414366358,10.618073702651436,0.003740409593817998,943.475365522452,12.687074399440101,neutral,0.13590883824346858,0.007782101167315175,0.3221234018899389,0.16175653140633686,0.2809894385769872,0.058643690939410784,0.6000555864369094,0.05058365758754864,0.3765981100611451,0.368260144524736,0.003613118399110617,0.0008337965536409116,0.7175414662531923,0.7109816802800466,0.4998167457132433,0.496534772462077,128.8360149580445,128.06079696616104,0.5244170010944911,0.5273208868144691,-6.9720674936154685,-6.908861143523921,0.010251028349082925,-0.04159695441912181,1.5205747637576223,0.03489549749861032,0.05559825272373539,198,0.7041201340811848,0.21717171717171718,1.0,5.667536821207241
0008cab9-ed40-4710-a6cd-ad361ee51c2d,8,0.3393939393939394,0.045454545454545456,0.049494949494949494,0.04242424242424243,0.049494949494949494,0.07272727272727272,0.0797979797979798,0.06262626262626263,0.0707070707070707,0.08585858585858586,0.0595959595959596,0.03838383838383838,0.03939393939393939,0.02727272727272727,0.021212121212121213,0.020202020202020204,0.01919191919191919,0.013131313131313131,0.010101010101010102,0.023232323232323233,0.03939393939393939,0.03636363636363636,0.04141414141414142,0.022222222222222223,0.030303030303030304,81.0,5.716049382716049,0.4683355035694217,0.021728395061728398,9.283950617283951,466.0,0.0,0.0,Follower/Others,29,2.7091061270052266,0.1101010101010101,0.2202020202020202,0.3242424242424242,0.12128115013389933,8474148.551724138,0.7577981651376147,0.5048715596330275,31.119266055045873,0.8045346366303993,0.07948780736659525,0.6025774991292056,0.1101010101010101,0.10404040404040404,0.5202020202020201,0.6757575757575758,0.2413793103448276,0.41364545454545454,0.6336085858585859,0.49484545454545453,32.28181818181818,0.24629484697979798,0.13454946193939393,0.1778078787878788,-7.685614141414141,0.04635313131313131,123.55987878787879,4.722222222222222,False,0.05706328895302874,0.05785730272701743,0.019552638376689014,526.7971412813671,0.11204641801667217,0.07070266934179817,0.021245317753837634,12.601657112843286,0.0008547741812870881,759.3555385960108,13.90759465228627,sad,0.10707070707070707,0.01818181818181818,0.32626262626262625,0.16161616161616163,0.1696969696969697,0.052525252525252523,0.498989898989899,0.11515151515151516,0.2545454545454545,0.5585858585858586,0.0,0.0,0.6368519924098671,0.6299168466522678,0.39152144212523715,0.43882764578833694,124.0313320683112,123.02325701943843,0.48912333965844407,0.5013585313174945,-7.738481973434535,-7.625438444924406,0.03547838383838381,0.061745252525252536,-2.5122303030303215,0.04261212121212121,-0.0245906070909091,159,0.6506956356011913,0.4276729559748428,72.0,5.122977250938176
00094cf1-73e8-4149-bdb6-3f2ae9192d6f,4,0.2752851711026616,0.0012167300380228137,0.010114068441064638,0.03832699619771863,0.0679087452471483,0.08106463878326996,0.07665399239543726,0.06509505703422053,0.0488212927756654,0.04448669201520913,0.03376425855513308,0.02768060836501901,0.026615969581749048,0.029961977186311786,0.036958174904942964,0.04638783269961977,0.044866920152091254,0.05665399239543726,0.06319391634980989,0.07110266159695817,0.059239543726235744,0.041977186311787075,0.02015209125475285,0.005855513307984791,0.0019011406844106464,840.0,4.796428571428572,0.5703483313851875,-0.01086011904761905,11.089285714285714,8347.0,2200.0,0.26356774889181744,Loyal Trendsetter,34,2.811578478575006,0.09893536121673004,0.19665399239543727,0.2894296577946768,0.10062953458055211,119094317.44117647,0.778467332820907,0.3163933128362798,16.15910837817064,0.7973031852382824,0.07046457227948938,0.6186132856184283,0.09771863117870723,0.09277566539923954,0.4491254752851711,0.7105703422053233,0.029411764705882353,0.3212470114068441,0.8159412577946767,0.4006867300380228,24.415513307984792,0.06322733120608365,0.23025373084258555,0.1957531102661597,-6.453115133079849,0.0716252319391635,124.72535726235742,5.412623574144487,False,0.036019431907943496,0.03527194262147649,0.018321342281115777,537.8576040219903,0.028240524217300864,0.10964926156157238,0.019056947509908752,10.49178134030636,0.002891150702566171,815.3911460697825,12.44392003092943,sad,0.17543726235741444,0.009809885931558935,0.5199239543726236,0.09657794676806084,0.19209125475285171,0.047376425855513306,0.781977186311787,0.022889733840304183,0.08950570342205323,0.7075285171102662,0.002585551330798479,0.0,0.8122674028466337,0.8192720704654197,0.32226221013913325,0.32032660577062494,123.6639344314729,125.68767087139337,0.3981888213657444,0.40295139915905465,-6.445757876219415,-6.459785413948094,-0.01954673764258552,-0.024797088973384063,1.7257274524714745,0.005186661596958186,0.026574675990874527,530,0.636590573211826,0.03962264150943396,154.0,5.099795002849585
00099237-fd1b-4d94-9469-fa93150e4253,16,0.01612115290669272,0.00723009281875916,0.0028334147532975084,0.00029311187103077673,0.00039081582804103567,0.0014655593551538837,0.0039081582804103565,0.008988764044943821,0.03243771372740596,0.05569125549584758,0.07357107962872496,0.056179775280898875,0.056472887151929656,0.0575476306790425,0.050708353688324374,0.06438690766976063,0.087542745481192,0.0925256472887152,0.08304836345872008,0.07151929653150953,0.04934049829018075,0.04250122129946263,0.044748412310698586,0.039179286761113825,0.017489008304836347,1111.0,6.445544554455446,0.2754627591316064,-0.04687407740774077,14.162916291629163,6515.0,3805.0,0.5840368380660015,Loyal Trendsetter,42,2.6397574017701517,0.10366389838788471,0.1983390327308256,0.2918417195896434,0.10213728491550539,55579046.23809524,0.6490299717247879,0.484642507068803,20.87841658812441,0.7062575538665549,0.0842423564075205,0.7226952334426656,0.09467513434294089,0.09350268685881778,0.4767953102100635,0.7081582804103566,0.09523809523809523,0.47186819736199315,0.6362651587689301,0.5226476209086468,23.08783585735222,0.2763978046614558,0.1437736777997069,0.16957013190034198,-7.946590718124084,0.04973149975574011,123.78458876404495,5.1660967269174405,False,0.05691787082453022,0.058068244300138405,0.023157616799840637,447.13602067268357,0.10179988920648078,0.07338212632930634,0.015215032155493637,13.914508195868512,0.0020340131096813325,827.3962840465256,12.568852410029338,neutral,0.24855886663409868,0.00273571079628725,0.4857840742550073,0.06389838788470933,0.18436736687835859,0.0575476306790425,0.4863702979970689,0.11704934049829017,0.30718124084025406,0.4130923302393747,0.0018563751831949195,0.0004885197850512946,0.62770656,0.6396083614130434,0.46796525217391305,0.473392785326087,123.73994052173914,123.80202948369566,0.5240656347826087,0.5220937092391305,-8.102850086956522,-7.885551902173913,-0.026170851603543932,-0.04143297251886924,-1.351504734198258,-0.006415779715195913,0.07198996388695919,586,0.6920966502214615,0.19795221843003413,1.0,6.9019339129704695
